person_income,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
69666,7000,11,0,2,599,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
59643,7500,6,0,3,585,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
69588,11200,14,0,4,667,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
52351,7500,14,0,3,606,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
53857,7500,7,0,3,600,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
61052,7500,10,0,2,655,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
69565,17500,14,0,3,689,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
53824,7500,16,0,3,627,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60763,7500,8,0,3,573,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
53658,7500,13,0,3,599,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
53620,7500,16,0,4,645,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
62374,12000,11,0,3,668,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
60736,7500,10,0,3,623,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
69352,7000,7,0,3,647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69338,12000,13,0,3,659,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
60870,7500,8,0,4,667,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
62590,7000,15,0,4,700,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
69518,7500,11,0,3,677,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
54578,7500,8,0,4,629,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
69208,7500,10,0,2,631,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
61545,7500,13,0,3,663,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
62230,13000,15,0,3,597,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62262,7500,5,0,2,682,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
69519,11400,12,0,3,597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62377,7500,11,0,4,589,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
63662,7500,10,0,2,690,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
64975,7500,10,0,4,639,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
66779,7500,6,0,3,663,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
61977,12000,11,0,3,624,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66744,7500,6,0,2,574,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
69420,2500,11,0,3,616,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
69251,9000,8,0,4,700,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
67144,7500,7,0,2,691,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
69454,5500,8,0,3,680,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
69409,4200,10,0,3,699,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
66430,7500,12,0,2,590,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
69364,900,8,0,4,619,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
69508,25000,9,0,2,581,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
69811,7250,10,0,4,644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
69455,6000,6,0,2,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69181,7500,11,0,4,684,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
69927,7500,13,0,3,583,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
69592,1600,15,0,4,675,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
63872,7500,11,0,4,664,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
69514,25000,10,0,4,659,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
69804,17450,6,0,3,588,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
69942,8000,7,0,3,622,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71934,7500,6,0,2,672,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
64591,7500,12,0,4,610,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
69826,8000,6,0,2,626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
69730,7500,7,0,3,569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
69543,2400,7,0,2,591,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
69709,7000,7,0,2,631,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
72769,7500,14,0,2,564,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
69883,9000,15,0,3,572,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
73335,7500,9,0,3,604,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
72973,7500,7,0,2,521,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
69867,8475,6,0,2,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70049,10500,7,0,3,535,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
69858,4000,6,0,3,631,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
72912,7500,6,0,3,666,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
73120,7500,11,0,4,635,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
69575,14075,9,0,2,639,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
72944,7500,9,0,2,621,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
70028,4000,7,0,3,658,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
72774,7500,11,0,4,574,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
73858,7500,10,0,2,508,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
78020,7500,9,0,3,584,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
70001,12275,11,0,3,683,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
70140,7750,6,0,3,606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
62820,13000,16,0,2,642,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
80213,7500,6,0,2,658,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
81561,7500,12,0,4,641,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
69984,9000,6,0,3,623,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
69814,10000,8,0,2,642,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69762,3500,5,0,4,650,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
69934,21000,11,0,3,642,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
81927,7500,9,0,2,697,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
82669,7500,11,0,2,690,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
82652,7500,11,0,3,596,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
70120,10500,6,0,3,560,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
70412,1800,12,0,3,660,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
70072,10000,6,0,4,645,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
70223,6500,7,0,3,650,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
69954,1500,5,0,3,658,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
63184,4800,10,0,3,625,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
70014,3300,5,0,4,662,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
76221,7500,11,0,4,579,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
70409,6000,10,0,3,576,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
70387,6500,11,0,2,573,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
85221,7500,7,0,2,671,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
77774,7500,13,0,3,641,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
70441,6000,10,0,2,661,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
70317,4000,11,0,2,640,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
70089,4000,5,0,2,564,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
69887,5000,5,0,3,648,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87829,7500,13,0,3,516,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
70216,4000,11,0,3,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87472,7500,11,0,3,646,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
91332,7500,13,0,3,522,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
90783,7500,11,0,2,663,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
69946,7000,7,0,3,673,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
70228,10000,13,0,3,593,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
71389,7500,15,0,4,672,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
96728,7500,10,0,4,662,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
69849,1000,11,0,2,630,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
70399,10000,6,0,4,675,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
90174,7500,12,0,4,615,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70380,3500,10,0,4,691,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
70454,13500,9,0,2,628,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
69945,9000,11,0,3,647,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
92689,7500,13,0,4,592,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
69979,7000,7,0,4,639,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
70556,2500,10,0,2,648,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
105323,7500,10,0,2,662,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
108704,7500,15,0,3,625,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
80948,7500,14,0,2,634,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
109370,7500,11,0,4,614,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
70530,4000,10,0,2,635,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
70326,20000,11,0,3,627,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
70712,4850,8,0,2,644,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
96374,7500,16,0,4,693,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
70683,21250,6,0,4,589,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
121303,7500,11,0,4,519,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
70726,8800,7,0,2,639,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
139216,7500,11,0,4,623,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
140836,7500,11,0,3,651,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
141078,7500,11,0,4,702,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
70329,2500,12,0,3,630,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
130548,7500,16,0,3,693,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
70952,2400,11,0,4,654,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
150899,7500,12,0,4,653,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
63092,6500,15,0,4,673,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
70786,7200,11,0,2,638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
277052,7500,8,0,2,625,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
70434,31300,11,0,3,693,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
60873,7525,11,0,2,630,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
25319,7550,14,0,4,623,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
70747,7200,11,0,3,584,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
70788,15700,7,0,3,632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70333,11000,16,0,4,631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
84856,7550,7,0,2,706,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
69425,7550,9,0,3,685,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70355,15000,11,0,4,641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65561,7575,6,0,4,642,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
70366,20000,11,0,4,612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
70686,11600,11,0,3,631,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
63645,14825,15,0,3,583,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50828,7600,11,0,3,580,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
47700,7600,12,0,3,577,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
60043,7600,15,0,4,620,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
73068,7600,12,0,4,685,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
81253,7600,10,0,4,564,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
70252,7000,6,0,4,611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
74921,7600,13,0,4,640,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
70140,10000,11,0,4,533,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70564,6000,5,0,4,635,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
70487,3000,5,0,4,663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
70565,4500,6,0,4,638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
93041,7600,12,0,2,644,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
69268,7650,11,0,4,651,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
70667,3000,6,0,4,631,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
79153,7675,15,0,3,641,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
29178,7700,5,0,2,588,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63488,5000,15,0,4,581,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29878,7700,8,0,3,690,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
70440,8000,13,0,4,671,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
70536,4000,7,0,3,581,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
36732,7700,16,0,4,647,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
70567,10000,14,0,2,632,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
70461,11050,6,0,4,645,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
70666,8500,7,0,3,670,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
116447,7700,12,0,4,645,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24848,7750,14,0,3,583,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
28467,7750,11,0,4,582,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
29862,7750,17,0,3,661,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70776,8000,13,0,3,637,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
30122,7750,14,0,3,656,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
70378,6400,13,0,3,663,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
32433,7750,16,0,2,663,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
70486,17500,13,0,4,626,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
32110,7750,13,0,3,528,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
70283,15000,10,0,3,628,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
70554,5000,10,0,2,670,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
70542,5000,7,0,2,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36579,7750,9,0,4,709,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
37178,7750,11,0,2,589,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
41021,7750,11,0,2,703,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
35829,7750,14,0,3,596,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
70089,9600,7,0,3,647,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
70170,10400,12,0,2,600,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
63365,6000,11,0,3,668,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63707,5000,11,0,2,627,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
58359,7750,7,0,2,656,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
59823,7750,9,0,4,678,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
120770,7750,9,0,4,591,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
70822,2200,7,0,3,619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40505,7800,10,0,3,597,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
70474,3500,7,0,2,643,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40465,7800,10,0,2,647,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
41187,7800,16,0,4,649,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
70427,17000,10,0,4,642,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
70598,4500,13,0,2,556,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
41913,7800,13,0,2,612,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
44742,7800,14,0,2,680,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
70482,16000,12,0,4,626,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
70373,15000,13,0,4,669,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
46980,7800,12,0,4,667,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
70538,12000,13,0,4,676,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
49136,7800,11,0,2,686,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
70721,2750,12,0,4,614,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70847,10000,13,0,4,526,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63603,10000,13,0,2,665,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
52676,7800,7,0,3,627,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
70905,3150,6,0,4,636,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
53009,7800,7,0,2,610,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
53636,7800,15,0,3,628,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
54717,7800,12,0,4,667,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
55085,7800,7,0,3,610,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
65597,7800,7,0,4,668,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
70820,6000,10,0,2,649,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
59542,7800,15,0,2,528,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
71991,7800,12,0,2,561,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
73022,7800,15,0,4,645,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
70946,10000,12,0,2,567,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
71043,13000,11,0,2,634,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
71833,7800,15,0,3,629,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
94968,7800,16,0,3,549,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
97456,7800,9,0,2,669,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
104021,7800,11,0,3,703,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
120998,7800,7,0,2,642,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32598,7850,9,0,2,667,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39262,7875,14,0,2,667,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
71193,4000,8,0,2,581,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
71497,5000,10,0,4,590,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
71586,8000,12,0,3,723,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
71471,7800,7,0,4,586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34972,7900,9,0,2,629,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
71245,12000,6,0,4,579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64283,19200,17,0,4,675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36812,7925,15,0,4,660,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
64078,3000,10,0,4,675,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71586,6000,15,0,3,668,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
61736,7950,10,0,3,576,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
71278,5100,10,0,4,529,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
18420,8000,9,0,4,609,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
19931,8000,7,0,4,675,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
19837,8000,13,0,2,675,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
71868,25000,14,0,2,576,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24211,8000,16,0,3,663,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
71582,9500,6,0,3,575,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24202,8000,13,0,3,664,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
71811,6400,8,0,3,677,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
24885,8000,11,0,4,657,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
71914,3000,7,0,4,620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24712,8000,10,0,4,677,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
24837,8000,12,0,4,695,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
71914,6000,11,0,2,679,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
71724,6000,7,0,4,566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25576,8000,12,0,4,627,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
71683,3600,7,0,2,677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
64623,6000,10,0,3,647,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71678,6000,6,0,3,652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71748,10000,10,0,4,670,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
26299,8000,16,0,2,670,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
71477,13000,5,0,4,561,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
71925,2000,5,0,2,655,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
71900,7800,6,0,2,645,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
71766,15000,5,0,3,586,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64838,10625,11,0,4,584,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71156,6400,11,0,4,597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26946,8000,11,0,3,597,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
64745,5000,15,0,4,664,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71662,9000,8,0,3,579,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
64574,14400,7,0,2,648,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27236,8000,13,0,2,597,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
27589,8000,13,0,2,550,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
71916,13375,6,0,4,659,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
64462,25000,13,0,3,631,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28361,8000,13,0,4,624,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
28155,8000,14,0,2,565,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28791,8000,11,0,4,630,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28812,8000,8,0,2,650,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
71653,20000,6,0,4,621,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
30090,8000,11,0,2,524,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
71872,8000,6,0,4,677,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
71882,5000,6,0,2,634,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
29592,8000,7,0,2,619,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
71844,5600,11,0,4,631,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
71807,25000,10,0,3,591,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
71588,3500,10,0,2,663,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
30931,8000,11,0,4,652,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30664,8000,12,0,3,622,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31069,8000,10,0,4,670,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
71696,21600,11,0,2,655,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
31187,8000,13,0,4,577,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
30897,8000,11,0,2,618,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
71577,500,9,0,2,565,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
71997,5100,8,0,3,673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
71715,4000,6,0,3,664,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
31019,8000,12,0,4,605,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
71926,7000,10,0,2,585,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
32047,8000,11,0,4,672,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
32195,8000,12,0,4,520,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
33144,8000,8,0,4,585,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
33438,8000,11,0,4,690,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
33435,8000,8,0,3,639,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
34577,8000,17,0,4,647,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
72319,2400,12,0,4,634,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
72385,18500,12,0,2,512,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72486,7500,6,0,3,631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34920,8000,14,0,4,655,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
72262,12000,6,0,3,668,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
